Date,Open,High,Low,Close,Adj  Close,Volume 
2017-07-27 00:59:59,0.079324,0.079943,0.078861,0.079591,0.079591365.226
2017-07-27 01:59:59,0.079591,0.079989,0.079436,0.079828,0.079828317.762
2017-07-27 02:59:59,0.07976,0.080908,0.079566,0.08085,0.08085524.654
2017-07-27 03:59:59,0.080734,0.081181,0.080536,0.080645,0.080645353.923
2017-07-27 04:59:59,0.080871,0.081192,0.080237,0.080256,0.080256416.796
2017-07-27 05:59:59,0.080097,0.080436,0.079813,0.080194,0.080194524.906
2017-07-27 06:59:59,0.080252,0.081014,0.080194,0.080901,0.080901544.001
2017-07-27 07:59:59,0.0809,0.081867,0.080555,0.081425,0.081425480.02
2017-07-27 08:59:59,0.081146,0.08144,0.080555,0.081227,0.081227260.255
2017-07-27 09:59:59,0.081308,0.081858,0.080773,0.081682,0.081682492.425
2017-07-27 10:59:59,0.081598,0.081867,0.080773,0.08137,0.08137363.203
2017-07-27 11:59:59,0.081156,0.081401,0.080436,0.080999,0.080999609.659
2017-07-27 12:59:59,0.080965,0.081015,0.080258,0.080745,0.080745280.652
2017-07-27 13:59:59,0.080613,0.080613,0.078996,0.079703,0.079703445.806
2017-07-27 14:59:59,0.079732,0.079732,0.078996,0.079268,0.079268595.822
2017-07-27 15:59:59,0.079228,0.079228,0.079216,0.079216,0.07921629.642
2017-07-27 16:59:59,0.078996,0.078996,0.078996,0.078996,0.0789967.298
2017-07-27 17:59:59,0.07912,0.07912,0.07912,0.07912,0.079120.932
2017-07-27 18:59:59,0.077801,0.078091,0.077801,0.078091,0.0780910.543
2017-07-27 19:59:59,0.078091,0.078091,0.078091,0.078091,0.0780910.0
2017-07-27 20:59:59,0.077059,0.077449,0.077059,0.077449,0.0774496.438
2017-07-27 21:59:59,0.077059,0.077059,0.075644,0.075644,0.07564447.677
2017-07-27 22:59:59,0.075856,0.076099,0.075856,0.076099,0.07609910.772
2017-07-27 23:59:59,0.076099,0.077859,0.075778,0.076302,0.076302227.302
2017-07-28 00:59:59,0.076399,0.077181,0.076066,0.076634,0.076634441.018
2017-07-28 01:59:59,0.07614,0.077181,0.075778,0.076881,0.076881487.949
2017-07-28 02:59:59,0.077023,0.077181,0.076244,0.076461,0.076461340.806
2017-07-28 03:59:59,0.076741,0.076741,0.075454,0.076149,0.076149291.348
2017-07-28 04:59:59,0.075878,0.076301,0.073629,0.073848,0.073848814.326
2017-07-28 05:59:59,0.07365,0.074704,0.072517,0.072517,0.072517370.81
2017-07-28 06:59:59,0.072661,0.073327,0.072183,0.072368,0.072368290.285
2017-07-28 07:59:59,0.072368,0.073127,0.07169,0.07169,0.07169580.004
2017-07-28 08:59:59,0.07169,0.071999,0.066827,0.067701,0.0677011206.382
2017-07-28 09:59:59,0.067745,0.069802,0.067701,0.069342,0.069342344.846
2017-07-28 10:59:59,0.069346,0.071529,0.068547,0.070531,0.070531545.589
2017-07-28 11:59:59,0.070778,0.071332,0.069646,0.071199,0.071199276.067
2017-07-28 12:59:59,0.071199,0.072626,0.071152,0.071499,0.071499465.292
2017-07-28 13:59:59,0.071444,0.071619,0.069858,0.070736,0.070736316.823
2017-07-28 14:59:59,0.070697,0.071447,0.070428,0.070484,0.070484306.466
2017-07-28 15:59:59,0.070617,0.070694,0.069832,0.070216,0.070216457.063
2017-07-28 16:59:59,0.07027,0.070694,0.070006,0.070694,0.070694565.191
2017-07-28 17:59:59,0.070691,0.071166,0.070501,0.070681,0.070681513.596
2017-07-28 18:59:59,0.07068,0.070829,0.069086,0.069273,0.069273635.488
2017-07-28 19:59:59,0.069172,0.069329,0.068184,0.06907,0.06907679.173
2017-07-28 20:59:59,0.068964,0.069511,0.068538,0.068802,0.068802799.551
2017-07-28 21:59:59,0.068797,0.069676,0.068797,0.069468,0.069468904.449
2017-07-28 22:59:59,0.069548,0.069901,0.069003,0.069153,0.069153449.962
2017-07-28 23:59:59,0.069153,0.069575,0.068285,0.069441,0.069441705.718
2017-07-29 00:59:59,0.06946,0.069575,0.067701,0.068193,0.068193577.187
2017-07-29 01:59:59,0.068241,0.068876,0.067816,0.06843,0.06843459.177
2017-07-29 02:59:59,0.068423,0.069006,0.067302,0.068006,0.068006779.795
2017-07-29 03:59:59,0.068006,0.068999,0.067336,0.067894,0.067894415.772
2017-07-29 04:59:59,0.067885,0.068346,0.065625,0.065653,0.0656531035.413
2017-07-29 05:59:59,0.065676,0.065885,0.064335,0.065753,0.065753439.88
2017-07-29 06:59:59,0.065612,0.066309,0.065488,0.065631,0.065631543.78
2017-07-29 07:59:59,0.065569,0.065879,0.065143,0.06548,0.06548606.661
2017-07-29 08:59:59,0.065508,0.067162,0.065408,0.067128,0.067128584.178
2017-07-29 09:59:59,0.067128,0.067879,0.066337,0.067785,0.067785603.89
2017-07-29 10:59:59,0.067694,0.067785,0.066891,0.067471,0.067471382.947
2017-07-29 11:59:59,0.067471,0.067536,0.066824,0.066892,0.066892311.28
2017-07-29 12:59:59,0.066887,0.067132,0.066481,0.066963,0.066963672.516
2017-07-29 13:59:59,0.066767,0.067868,0.066584,0.067147,0.067147740.37
2017-07-29 14:59:59,0.067174,0.068439,0.067147,0.06832,0.06832509.249
2017-07-29 15:59:59,0.06832,0.071323,0.068225,0.070737,0.070737742.333
2017-07-29 16:59:59,0.070833,0.07358,0.070716,0.071388,0.071388679.42
2017-07-29 17:59:59,0.071411,0.072949,0.070585,0.071802,0.071802436.015
2017-07-29 18:59:59,0.07182,0.073144,0.070768,0.073142,0.073142404.103
2017-07-29 19:59:59,0.073105,0.074046,0.072237,0.073649,0.073649540.419
2017-07-29 20:59:59,0.073633,0.076814,0.073351,0.075773,0.075773780.855
2017-07-29 21:59:59,0.076009,0.076684,0.0754,0.075696,0.075696484.913
2017-07-29 22:59:59,0.0757,0.0757,0.073213,0.074179,0.074179549.404
2017-07-29 23:59:59,0.074202,0.074773,0.073648,0.073969,0.073969328.845
2017-07-30 00:59:59,0.074014,0.075338,0.073895,0.074483,0.074483424.149
2017-07-30 01:59:59,0.074483,0.074724,0.073812,0.074089,0.074089597.993
2017-07-30 02:59:59,0.074325,0.075252,0.073846,0.074194,0.074194655.633
2017-07-30 03:59:59,0.074222,0.074244,0.072857,0.073495,0.073495462.404
2017-07-30 04:59:59,0.073837,0.074088,0.073327,0.073461,0.073461264.634
2017-07-30 05:59:59,0.073477,0.07348,0.072501,0.073021,0.073021556.126
2017-07-30 06:59:59,0.073105,0.074249,0.072871,0.073886,0.073886627.968
2017-07-30 07:59:59,0.073886,0.074585,0.073687,0.07427,0.07427420.458
2017-07-30 08:59:59,0.074388,0.075128,0.074051,0.074953,0.074953644.509
2017-07-30 09:59:59,0.075133,0.075479,0.074051,0.074286,0.074286547.593
2017-07-30 10:59:59,0.074286,0.075459,0.074051,0.07414,0.07414938.442
2017-07-30 11:59:59,0.07415,0.07442,0.072237,0.073479,0.073479640.53
2017-07-30 12:59:59,0.073479,0.073605,0.071651,0.07258,0.07258361.555
2017-07-30 13:59:59,0.072698,0.07276,0.071894,0.072171,0.072171330.251
2017-07-30 14:59:59,0.072161,0.072402,0.07146,0.071567,0.0715671136.776
2017-07-30 15:59:59,0.07165,0.072022,0.07133,0.071966,0.071966412.343
2017-07-30 16:59:59,0.071969,0.072612,0.071714,0.072176,0.072176473.284
2017-07-30 17:59:59,0.072266,0.073044,0.071448,0.071762,0.071762528.996
2017-07-30 18:59:59,0.071762,0.072043,0.070935,0.071062,0.071062563.571
2017-07-30 19:59:59,0.07114,0.071576,0.070472,0.070633,0.070633555.009
2017-07-30 20:59:59,0.070708,0.070959,0.069876,0.070109,0.070109484.379
2017-07-30 21:59:59,0.070406,0.07079,0.069659,0.070376,0.070376420.747
2017-07-30 22:59:59,0.070184,0.070959,0.069891,0.070777,0.070777516.325
2017-07-30 23:59:59,0.070781,0.071559,0.070271,0.071351,0.071351396.732
2017-07-31 00:59:59,0.071322,0.071802,0.071055,0.071301,0.071301355.277
2017-07-31 01:59:59,0.071301,0.072019,0.071296,0.071444,0.071444377.454
2017-07-31 02:59:59,0.071483,0.071789,0.071049,0.071319,0.071319406.146
2017-07-31 03:59:59,0.071364,0.072654,0.071264,0.072053,0.072053728.761
2017-07-31 04:59:59,0.072053,0.073044,0.071454,0.071891,0.071891515.211
2017-07-31 05:59:59,0.071704,0.071896,0.071113,0.07122,0.07122396.959
2017-07-31 06:59:59,0.071297,0.072241,0.071202,0.071719,0.071719721.594
2017-07-31 07:59:59,0.071719,0.072112,0.070463,0.070504,0.070504372.41
2017-07-31 08:59:59,0.070483,0.070712,0.069045,0.069251,0.069251550.644
2017-07-31 09:59:59,0.069251,0.06972,0.06759,0.068157,0.068157597.174
2017-07-31 10:59:59,0.068294,0.070926,0.068131,0.070711,0.070711321.615
2017-07-31 11:59:59,0.070627,0.071197,0.070045,0.070283,0.070283239.866
2017-07-31 12:59:59,0.070308,0.071422,0.07015,0.070758,0.070758696.226
2017-07-31 13:59:59,0.070758,0.071422,0.070241,0.071178,0.071178474.425
2017-07-31 14:59:59,0.071147,0.071875,0.07085,0.071371,0.071371357.851
2017-07-31 15:59:59,0.071361,0.073341,0.071136,0.072739,0.072739677.505
2017-07-31 16:59:59,0.072739,0.072962,0.071757,0.071946,0.071946663.9
2017-07-31 17:59:59,0.071946,0.071947,0.07085,0.071525,0.071525674.8
2017-07-31 18:59:59,0.07129,0.072406,0.071254,0.072116,0.072116430.078
2017-07-31 19:59:59,0.072116,0.072541,0.071901,0.072286,0.072286425.455
2017-07-31 20:59:59,0.072338,0.07264,0.071901,0.072484,0.072484712.295
2017-07-31 21:59:59,0.072459,0.075079,0.07237,0.074589,0.074589966.046
2017-07-31 22:59:59,0.074399,0.074514,0.072721,0.073383,0.073383506.858
2017-07-31 23:59:59,0.073357,0.073645,0.072588,0.073437,0.073437424.002
2017-08-01 00:59:59,0.073579,0.074142,0.073064,0.073869,0.073869500.44
2017-08-01 01:59:59,0.073895,0.076981,0.073869,0.075423,0.0754231011.387
2017-08-01 02:59:59,0.075494,0.076129,0.074645,0.07592,0.07592190.48
2017-08-01 03:59:59,0.076179,0.07853,0.075499,0.077722,0.077722841.247
2017-08-01 04:59:59,0.077671,0.078751,0.076803,0.077713,0.077713491.375
2017-08-01 05:59:59,0.077939,0.079871,0.077834,0.079524,0.079524704.921
2017-08-01 06:59:59,0.079513,0.079577,0.077813,0.0787,0.0787430.514
2017-08-01 07:59:59,0.0787,0.078707,0.07648,0.07648,0.07648405.636
2017-08-01 08:59:59,0.07644,0.076993,0.074953,0.075355,0.075355545.705
2017-08-01 09:59:59,0.075355,0.081828,0.074891,0.080004,0.0800041145.695
2017-08-01 10:59:59,0.079824,0.0825,0.079389,0.080931,0.080931339.752
2017-08-01 11:59:59,0.080707,0.080952,0.079087,0.0806,0.0806305.513
2017-08-01 12:59:59,0.080445,0.080611,0.078845,0.078901,0.078901324.768
2017-08-01 13:59:59,0.078986,0.080694,0.077805,0.080693,0.080693610.518
2017-08-01 14:59:59,0.080694,0.082122,0.08024,0.081407,0.081407395.793
2017-08-01 15:59:59,0.081282,0.083423,0.080393,0.083292,0.083292529.682
2017-08-01 16:59:59,0.083278,0.08526,0.082738,0.0832,0.0832779.887
2017-08-01 17:59:59,0.083166,0.084563,0.083007,0.084563,0.084563473.689
2017-08-01 18:59:59,0.084502,0.084821,0.082739,0.083332,0.083332547.873
2017-08-01 19:59:59,0.083368,0.083852,0.082592,0.083804,0.083804666.087
2017-08-01 20:59:59,0.083675,0.083811,0.082515,0.083568,0.083568485.359
2017-08-01 21:59:59,0.083568,0.084967,0.083506,0.084244,0.084244635.26
2017-08-01 22:59:59,0.084101,0.084289,0.082502,0.08303,0.08303476.09
2017-08-01 23:59:59,0.08303,0.083537,0.082225,0.083236,0.083236296.728
2017-08-02 00:59:59,0.083236,0.083276,0.082689,0.083271,0.083271396.149
2017-08-02 01:59:59,0.083191,0.083276,0.082163,0.082594,0.082594501.075
2017-08-02 02:59:59,0.082453,0.082928,0.082192,0.082425,0.082425453.661
2017-08-02 03:59:59,0.082327,0.082941,0.081902,0.082113,0.082113484.671
2017-08-02 04:59:59,0.082113,0.082608,0.081898,0.081972,0.081972402.268
2017-08-02 05:59:59,0.082033,0.083133,0.081714,0.083133,0.083133547.452
2017-08-02 06:59:59,0.083004,0.083133,0.081895,0.082094,0.082094285.958
2017-08-02 07:59:59,0.081898,0.082184,0.08088,0.081222,0.081222756.414
2017-08-02 08:59:59,0.081359,0.081422,0.080391,0.081083,0.081083532.785
2017-08-02 09:59:59,0.080901,0.08102,0.079679,0.079893,0.079893622.04
2017-08-02 10:59:59,0.079893,0.082663,0.079893,0.082294,0.082294645.395
2017-08-02 11:59:59,0.082294,0.082563,0.080099,0.08096,0.08096423.548
2017-08-02 12:59:59,0.080988,0.081093,0.080187,0.080383,0.080383575.297
2017-08-02 13:59:59,0.080383,0.081341,0.080244,0.081341,0.081341492.436
2017-08-02 14:59:59,0.081338,0.082652,0.080877,0.081293,0.081293579.428
2017-08-02 15:59:59,0.081507,0.081539,0.07963,0.081041,0.081041359.498
2017-08-02 16:59:59,0.081041,0.081179,0.080705,0.081135,0.081135305.204
2017-08-02 17:59:59,0.081007,0.081152,0.080705,0.081082,0.081082324.004
2017-08-02 18:59:59,0.0811,0.081112,0.080199,0.080707,0.0807071701.768
2017-08-02 19:59:59,0.080583,0.080826,0.080392,0.080646,0.0806461338.341
2017-08-02 20:59:59,0.080607,0.080682,0.08016,0.08016,0.08016543.16
2017-08-02 21:59:59,0.080168,0.080682,0.080021,0.080438,0.080438408.378
2017-08-02 22:59:59,0.080438,0.080682,0.079952,0.080123,0.080123386.088
2017-08-02 23:59:59,0.080041,0.080492,0.079494,0.080217,0.080217431.373
2017-08-03 00:59:59,0.080201,0.080683,0.08,0.08056,0.08056373.559
2017-08-03 01:59:59,0.08056,0.0808,0.080224,0.080491,0.080491402.044
2017-08-03 02:59:59,0.080491,0.081136,0.080345,0.081042,0.081042489.057
2017-08-03 03:59:59,0.081042,0.081198,0.08035,0.080821,0.080821690.511
2017-08-03 04:59:59,0.080821,0.082,0.080458,0.081702,0.081702483.49
2017-08-03 05:59:59,0.081702,0.082256,0.081431,0.081758,0.081758318.408
2017-08-03 06:59:59,0.081758,0.082122,0.081314,0.081778,0.081778569.859
2017-08-03 07:59:59,0.081595,0.082113,0.081423,0.081748,0.081748493.902
2017-08-03 08:59:59,0.081554,0.082915,0.081437,0.08274,0.08274537.747
2017-08-03 09:59:59,0.082721,0.083795,0.082397,0.08305,0.08305488.298
2017-08-03 10:59:59,0.08304,0.083069,0.081244,0.081265,0.081265459.242
2017-08-03 11:59:59,0.081244,0.082004,0.081167,0.081739,0.081739336.107
2017-08-03 12:59:59,0.081576,0.081794,0.080883,0.081059,0.081059606.533
2017-08-03 13:59:59,0.081086,0.081255,0.080617,0.081001,0.081001302.636
2017-08-03 14:59:59,0.080969,0.081145,0.080567,0.080772,0.080772692.587
2017-08-03 15:59:59,0.08083,0.080844,0.080157,0.080309,0.080309318.137
2017-08-03 16:59:59,0.080431,0.080668,0.079034,0.079172,0.079172774.069
2017-08-03 17:59:59,0.079108,0.079281,0.078513,0.078627,0.078627662.835
2017-08-03 18:59:59,0.078706,0.07932,0.078593,0.078648,0.078648280.442
2017-08-03 19:59:59,0.078743,0.079065,0.07836,0.078731,0.078731422.965
2017-08-03 20:59:59,0.078731,0.079256,0.078277,0.078965,0.078965460.849
2017-08-03 21:59:59,0.078965,0.079218,0.07859,0.079045,0.079045791.207
2017-08-03 22:59:59,0.079132,0.080501,0.079002,0.080241,0.080241606.022
2017-08-03 23:59:59,0.080241,0.080261,0.079262,0.079931,0.079931237.665
2017-08-04 00:59:59,0.079976,0.080024,0.079262,0.079979,0.079979395.781
2017-08-04 01:59:59,0.079796,0.080382,0.079796,0.080316,0.080316804.972
2017-08-04 02:59:59,0.080252,0.08071,0.07953,0.079758,0.079758687.807
2017-08-04 03:59:59,0.079758,0.080032,0.079262,0.080032,0.080032550.665
2017-08-04 04:59:59,0.079964,0.080046,0.07922,0.07922,0.07922380.565
2017-08-04 05:59:59,0.07939,0.079422,0.078213,0.078475,0.078475771.08
2017-08-04 06:59:59,0.07853,0.078927,0.078047,0.078125,0.078125615.825
2017-08-04 07:59:59,0.078189,0.078283,0.077599,0.077599,0.077599350.266
2017-08-04 08:59:59,0.077605,0.078283,0.076332,0.078101,0.078101863.682
2017-08-04 09:59:59,0.078319,0.0784,0.077556,0.078007,0.078007342.545
2017-08-04 10:59:59,0.078007,0.078547,0.077855,0.078375,0.078375439.702
2017-08-04 11:59:59,0.07826,0.078643,0.077659,0.077725,0.077725535.402
2017-08-04 12:59:59,0.077614,0.077851,0.0772,0.077461,0.077461457.959
2017-08-04 13:59:59,0.077461,0.077693,0.0772,0.077448,0.077448351.142
2017-08-04 14:59:59,0.077448,0.077998,0.077073,0.077497,0.077497545.253
2017-08-04 15:59:59,0.077347,0.0774,0.076689,0.076951,0.076951405.674
2017-08-04 16:59:59,0.076951,0.077711,0.076751,0.077505,0.077505534.605
2017-08-04 17:59:59,0.077509,0.077869,0.077048,0.077245,0.077245447.151
2017-08-04 18:59:59,0.077245,0.07763,0.076914,0.077206,0.077206536.157
2017-08-04 19:59:59,0.077293,0.077534,0.076695,0.076781,0.076781452.347
2017-08-04 20:59:59,0.076843,0.076947,0.076374,0.076475,0.076475420.511
2017-08-04 21:59:59,0.076563,0.076924,0.076241,0.076346,0.076346587.823
2017-08-04 22:59:59,0.07625,0.076487,0.075726,0.076135,0.076135535.378
2017-08-04 23:59:59,0.076152,0.076608,0.075161,0.075418,0.075418578.865
2017-08-05 00:59:59,0.075476,0.075708,0.071325,0.074069,0.074069871.351
2017-08-05 01:59:59,0.07407,0.074798,0.072846,0.074522,0.074522554.507
2017-08-05 02:59:59,0.074378,0.074907,0.074133,0.074892,0.074892203.518
2017-08-05 03:59:59,0.074962,0.075121,0.074045,0.074273,0.074273391.643
2017-08-05 04:59:59,0.074301,0.077199,0.074258,0.076738,0.076738985.087
2017-08-05 05:59:59,0.07675,0.07693,0.07477,0.075428,0.075428429.46
2017-08-05 06:59:59,0.075162,0.07663,0.073703,0.076564,0.076564611.517
2017-08-05 07:59:59,0.076432,0.07797,0.075916,0.077557,0.077557503.525
2017-08-05 08:59:59,0.077809,0.079,0.077118,0.077473,0.077473478.947
2017-08-05 09:59:59,0.07756,0.078397,0.0766,0.07787,0.07787373.816
2017-08-05 10:59:59,0.077828,0.078221,0.076548,0.077308,0.077308579.08
2017-08-05 11:59:59,0.077158,0.077459,0.076477,0.076638,0.076638278.276
2017-08-05 12:59:59,0.076737,0.077984,0.076625,0.077035,0.077035421.179
2017-08-05 13:59:59,0.076978,0.077412,0.0752,0.075842,0.075842698.873
2017-08-05 14:59:59,0.075749,0.079322,0.075711,0.077867,0.077867618.791
2017-08-05 15:59:59,0.077867,0.078486,0.076738,0.07676,0.07676270.904
2017-08-05 16:59:59,0.076738,0.078245,0.076738,0.077467,0.077467383.156
2017-08-05 17:59:59,0.077467,0.07881,0.077281,0.078425,0.078425534.794
2017-08-05 18:59:59,0.078526,0.079139,0.077413,0.077632,0.077632442.85
2017-08-05 19:59:59,0.077661,0.078328,0.077307,0.078146,0.078146282.658
2017-08-05 20:59:59,0.07819,0.07916,0.077742,0.07916,0.07916732.257
2017-08-05 21:59:59,0.07916,0.079405,0.07851,0.079244,0.079244497.005
2017-08-05 22:59:59,0.079496,0.081783,0.079138,0.081482,0.081482981.582
2017-08-05 23:59:59,0.081246,0.082744,0.080415,0.08112,0.08112546.134
2017-08-06 00:59:59,0.081091,0.081345,0.080337,0.08036,0.08036414.758
2017-08-06 01:59:59,0.080338,0.080738,0.079959,0.080322,0.080322551.37
2017-08-06 02:59:59,0.080299,0.080662,0.078798,0.078972,0.078972534.241
2017-08-06 03:59:59,0.078978,0.079644,0.07869,0.079185,0.079185414.745
2017-08-06 04:59:59,0.079193,0.080005,0.07869,0.079009,0.079009599.915
2017-08-06 05:59:59,0.079039,0.080712,0.079009,0.079727,0.079727422.991
2017-08-06 06:59:59,0.079752,0.080652,0.079442,0.080104,0.080104406.864
2017-08-06 07:59:59,0.080158,0.080294,0.079615,0.0802,0.0802571.28
2017-08-06 08:59:59,0.0802,0.080888,0.079761,0.080887,0.080887640.747
2017-08-06 09:59:59,0.080791,0.080888,0.079883,0.080363,0.080363495.172
2017-08-06 10:59:59,0.080306,0.08091,0.08,0.080454,0.080454633.919
2017-08-06 11:59:59,0.080194,0.080613,0.079228,0.080132,0.080132496.578
2017-08-06 12:59:59,0.080132,0.081,0.080132,0.080816,0.080816455.2
2017-08-06 13:59:59,0.080934,0.081,0.080371,0.081,0.081444.21
2017-08-06 14:59:59,0.081,0.081349,0.080444,0.080944,0.080944345.833
2017-08-06 15:59:59,0.080787,0.080944,0.080011,0.080365,0.080365488.724
2017-08-06 16:59:59,0.080219,0.081122,0.080198,0.080726,0.080726611.183
2017-08-06 17:59:59,0.080783,0.08285,0.080481,0.08285,0.082851027.439
2017-08-06 18:59:59,0.082883,0.083151,0.081277,0.081487,0.081487455.113
2017-08-06 19:59:59,0.081478,0.082589,0.081132,0.081977,0.081977406.864
2017-08-06 20:59:59,0.081978,0.082201,0.080787,0.081029,0.081029627.417
2017-08-06 21:59:59,0.081029,0.081632,0.080661,0.080922,0.080922447.567
2017-08-06 22:59:59,0.080974,0.081085,0.079692,0.080082,0.080082673.558
2017-08-06 23:59:59,0.080001,0.080975,0.079547,0.080695,0.080695436.215
2017-08-07 00:59:59,0.080699,0.081632,0.080438,0.081457,0.081457495.659
2017-08-07 01:59:59,0.081417,0.08178,0.080694,0.08091,0.08091536.267
2017-08-07 02:59:59,0.080883,0.081195,0.08,0.080519,0.080519514.84
2017-08-07 03:59:59,0.080433,0.081666,0.080129,0.081323,0.081323626.998
2017-08-07 04:59:59,0.081323,0.081426,0.0806,0.080728,0.080728435.69
2017-08-07 05:59:59,0.080728,0.080753,0.07967,0.080485,0.080485636.002
2017-08-07 06:59:59,0.080485,0.080993,0.08,0.080554,0.080554328.089
2017-08-07 07:59:59,0.08069,0.0814,0.080318,0.081002,0.081002566.313
2017-08-07 08:59:59,0.081002,0.081814,0.080973,0.081573,0.081573741.812
2017-08-07 09:59:59,0.081487,0.081729,0.081135,0.081353,0.081353572.286
2017-08-07 10:59:59,0.081353,0.082347,0.081194,0.082142,0.082142486.992
2017-08-07 11:59:59,0.08222,0.082475,0.081443,0.081927,0.081927438.98
2017-08-07 12:59:59,0.081785,0.082292,0.081582,0.081819,0.081819552.924
2017-08-07 13:59:59,0.081921,0.082445,0.081266,0.081523,0.081523858.161
2017-08-07 14:59:59,0.081511,0.081847,0.080972,0.08175,0.08175682.367
2017-08-07 15:59:59,0.081811,0.081863,0.080763,0.081341,0.081341538.639
2017-08-07 16:59:59,0.081341,0.081581,0.080763,0.08107,0.08107475.602
2017-08-07 17:59:59,0.08107,0.08111,0.080151,0.080557,0.080557476.706
2017-08-07 18:59:59,0.080654,0.081831,0.080552,0.080787,0.080787980.324
2017-08-07 19:59:59,0.080906,0.08097,0.07977,0.080128,0.080128649.874
2017-08-07 20:59:59,0.080128,0.081453,0.080063,0.081171,0.081171515.91
2017-08-07 21:59:59,0.081171,0.081199,0.080215,0.080337,0.080337602.527
2017-08-07 22:59:59,0.080357,0.081039,0.080095,0.081039,0.081039535.948
2017-08-07 23:59:59,0.081025,0.081039,0.080229,0.080475,0.080475647.002
2017-08-08 00:59:59,0.080437,0.080467,0.079541,0.079797,0.079797502.849
