2018-04-30, 0,07355528, 0,07285000, -0,95884347
2018-05-01, 0,07307045, 0,07342558, 0,48601042
2018-05-01, 0,07334500, 0,07322794, -0,15960188
2018-05-01, 0,07255000, 0,07260000, 0,06891799
2018-05-01, 0,07373849, 0,07353321, -0,27838921
2018-05-07, 0,07800000, 0,08033000, 2,98717949
2018-05-11, 0,08089400, 0,08021853, -0,83500630
2018-05-11, 0,08135009, 0,07985136, -1,84232126
2018-05-11, 0,07967900, 0,07993938, 0,32678623
2018-05-11, 0,08000000, 0,07966137, -0,42328750
2018-05-11, 0,07951578, 0,08039704, 1,10828316
2018-05-12, 0,08087967, 0,08022059, -0,81488958
2018-05-12, 0,08051500, 0,07916139, -1,68118984
2018-05-13, 0,08000616, 0,08007025, 0,08010633
2018-05-13, 0,08053008, 0,08325319, 3,38148180
2018-05-16, 0,08409999, 0,08410918, 0,01092747
2018-05-18, 0,08420000, 0,08370102, -0,59261283
2018-05-18, 0,08386500, 0,08389000, 0,02980981
2018-05-18, 0,08418399, 0,08340000, -0,93128159
2018-05-20, 0,08549980, 0,08380100, -1,98690523
2018-05-21, 0,08424302, 0,08418943, -0,06361358
2018-05-21, 0,08389565, 0,08371619, -0,21390859
2018-05-22, 0,08318500, 0,08292992, -0,30664182
2018-05-27, 0,07959046, 0,07780000, -2,24959122
2018-06-03, 0,07629233, 0,08050000, 5,51519399
2018-06-03, 0,08000000, 0,08045713, 0,57141250
2018-06-04, 0,08063879, 0,07800110, -3,27099402
2018-06-05, 0,07926509, 0,07833000, -1,17969966
2018-06-06, 0,07953240, 0,07930000, -0,29220796
2018-06-08, 0,07882000, 0,07887059, 0,06418422
2018-06-08, 0,07888269, 0,07911160, 0,29019041
2018-06-08, 0,07876212, 0,07909800, 0,42644865
2018-06-10, 0,07836000, 0,07847776, 0,15028076
2018-06-10, 0,07811311, 0,07824961, 0,17474660
2018-06-10, 0,07831803, 0,07844000, 0,15573681
2018-06-10, 0,07875661, 0,07816988, -0,74499144
2018-06-11, 0,07873340, 0,07871000, -0,02972055
2018-06-11, 0,07861997, 0,07870000, 0,10179348
2018-06-11, 0,07832897, 0,07850000, 0,21834833
2018-06-12, 0,07798256, 0,07744233, -0,69275746
2018-06-12, 0,07743452, 0,07749016, 0,07185426
2018-06-13, 0,07536390, 0,07443851, -1,22789558
2018-06-21, 0,07619873, 0,07810499, 2,50169524
2018-06-22, 0,07696000, 0,07666045, -0,38922817
2018-04-29, h
2018-05-01, h
2018-05-03, h
2018-05-08, h
2018-05-08, h
2018-05-11, h
2018-05-18, h
2018-05-21, h
2018-05-21, h
2018-05-25, h
2018-05-27, h
2018-05-27, h
2018-05-30, h
2018-05-30, h
2018-05-31, h
2018-06-05, h
2018-06-07, h
2018-06-08, h
2018-06-12, h
2018-06-13, h
2018-06-14, h
2018-06-15, h
2018-06-17, h
2018-06-19, h
2018-06-20, h
2018-06-23, h
