2017-07-26, 0,00004180, 0,00004180, 0,00000000
2017-07-26, 0,00004220, 0,00004195, -0,59241706
2017-07-31, 0,00003904, 0,00003884, -0,51229508
2017-08-04, 0,00003821, 0,00003730, -2,38157550
2017-08-07, 0,00003970, 0,00004190, 5,54156171
2017-08-08, 0,00004400, 0,00004917, 11,75000000
2017-08-08, 0,00004888, 0,00004907, 0,38870704
2017-08-08, 0,00004923, 0,00005270, 7,04854763
2017-08-08, 0,00005730, 0,00005790, 1,04712042
2017-08-08, 0,00005634, 0,00005644, 0,17749379
2017-08-08, 0,00005690, 0,00006149, 8,06678383
2017-08-08, 0,00006245, 0,00006379, 2,14571657
2017-08-08, 0,00006475, 0,00006547, 1,11196911
2017-08-08, 0,00006556, 0,00006600, 0,67114094
2017-08-08, 0,00006625, 0,00007030, 6,11320755
2017-08-09, 0,00007310, 0,00007377, 0,91655267
2017-08-09, 0,00007524, 0,00007691, 2,21956406
2017-08-09, 0,00007525, 0,00007346, -2,37873754
2017-08-10, 0,00007332, 0,00008975, 22,40861975
2017-08-10, 0,00008900, 0,00009940, 11,68539326
2017-08-10, 0,00010111, 0,00010218, 1,05825339
2017-08-10, 0,00010128, 0,00010214, 0,84913112
2017-08-11, 0,00008967, 0,00010549, 17,64246682
2017-08-11, 0,00010409, 0,00010995, 5,62974349
2017-08-12, 0,00011067, 0,00011970, 8,15939279
2017-08-12, 0,00012023, 0,00012059, 0,29942610
2017-08-13, 0,00012027, 0,00013215, 9,87777501
2017-08-13, 0,00013299, 0,00013271, -0,21054215
2017-08-13, 0,00013482, 0,00013611, 0,95683133
2017-08-13, 0,00013747, 0,00013931, 1,33847385
2017-08-13, 0,00014100, 0,00014166, 0,46808511
2017-08-13, 0,00014718, 0,00015300, 3,95434162
2017-08-13, 0,00018550, 0,00019480, 5,01347709
2017-08-13, 0,00024946, 0,00021200, -15,01643550
2017-08-14, 0,00019000, 0,00035000, 84,21052632
2017-08-16, 0,00033450, 0,00032843, -1,81464873
2017-08-17, 0,00032900, 0,00037246, 13,20972644
2017-08-17, 0,00039899, 0,00038890, -2,52888544
2017-08-17, 0,00039091, 0,00047000, 20,23227853
2017-08-17, 0,00047298, 0,00045874, -3,01069813
2017-08-18, 0,00046900, 0,00054135, 15,42643923
2017-08-18, 0,00056995, 0,00055516, -2,59496447
2017-08-18, 0,00056696, 0,00056500, -0,34570340
2017-08-18, 0,00060001, 0,00059800, -0,33499442
2017-08-20, 0,00059616, 0,00064560, 8,29307568
2017-08-20, 0,00064997, 0,00064982, -0,02307799
2017-08-22, 0,00067993, 0,00054800, -19,40346800
2017-08-24, 0,00064100, 0,00061390, -4,22776911
2017-08-25, 0,00058397, 0,00058702, 0,52228710
2017-08-25, 0,00058017, 0,00057802, -0,37058104
2017-08-31, 0,00049887, 0,00047315, -5,15565177
2017-09-01, 0,00048831, 0,00048418, -0,84577420
2017-09-01, 0,00047655, 0,00047972, 0,66519778
2017-09-01, 0,00047520, 0,00046931, -1,23947811
2017-09-08, 0,00027585, 0,00024069, -12,74605764
2017-09-09, 0,00022390, 0,00022286, -0,46449308
2017-09-09, 0,00022623, 0,00023397, 3,42129691
2017-09-09, 0,00023339, 0,00022213, -4,82454261
2017-09-09, 0,00022799, 0,00023105, 1,34216413
2017-09-09, 0,00023320, 0,00023000, -1,37221269
2017-09-09, 0,00022851, 0,00022889, 0,16629469
2017-09-09, 0,00022998, 0,00023117, 0,51743630
2017-09-09, 0,00023131, 0,00022391, -3,19916995
2017-09-13, 0,00026998, 0,00023300, -13,69731091
2017-09-13, 0,00024180, 0,00023900, -1,15798180
2017-09-13, 0,00023597, 0,00023771, 0,73738187
2017-09-13, 0,00023997, 0,00023511, -2,02525316
2017-09-13, 0,00024001, 0,00023807, -0,80829965
2017-09-13, 0,00023890, 0,00023695, -0,81624111
2017-09-13, 0,00024300, 0,00024219, -0,33333333
2017-09-13, 0,00024147, 0,00024100, -0,19464116
2017-09-14, 0,00024313, 0,00023852, -1,89610496
2017-09-14, 0,00023600, 0,00023295, -1,29237288
2017-09-18, 0,00021377, 0,00021391, 0,06549095
2017-09-30, 0,00020298, 0,00029437, 45,02414031
2017-09-30, 0,00029572, 0,00029162, -1,38644664
2017-10-01, 0,00029998, 0,00030350, 1,17341156
2017-10-01, 0,00031194, 0,00034816, 11,61120728
2017-10-04, 0,00040384, 0,00037605, -6,88143819
2017-10-05, 0,00038140, 0,00036000, -5,61090718
2017-10-07, 0,00036495, 0,00036238, -0,70420606
2017-10-07, 0,00035790, 0,00035297, -1,37747974
2017-10-16, 0,00027042, 0,00025356, -6,23474595
2017-10-17, 0,00025429, 0,00025000, -1,68705022
2017-10-17, 0,00025012, 0,00025478, 1,86310571
2017-10-17, 0,00025200, 0,00025288, 0,34920635
2017-10-17, 0,00024843, 0,00024956, 0,45485650
2017-10-23, 0,00020168, 0,00020261, 0,46112654
2017-10-23, 0,00020071, 0,00020000, -0,35374421
2017-10-25, 0,00021799, 0,00021700, -0,45414927
2017-10-27, 0,00020237, 0,00020278, 0,20259920
2017-10-29, 0,00020400, 0,00019534, -4,24509804
2017-10-31, 0,00019929, 0,00020466, 2,69456571
2017-11-05, 0,00023205, 0,00019749, -14,89334195
2017-11-05, 0,00020702, 0,00020720, 0,08694812
2017-11-05, 0,00020595, 0,00020700, 0,50983248
2017-11-06, 0,00020754, 0,00020507, -1,19013202
2017-11-07, 0,00020771, 0,00025403, 22,30032257
2017-11-10, 0,00025288, 0,00025005, -1,11910788
2017-11-11, 0,00027198, 0,00027127, -0,26104861
2017-11-20, 0,00019768, 0,00020028, 1,31525698
2017-11-20, 0,00019766, 0,00019823, 0,28837398
2017-11-26, 0,00021699, 0,00020852, -3,90340569
2017-12-02, 0,00020469, 0,00018877, -7,77761493
2017-12-02, 0,00018759, 0,00018672, -0,46377739
2017-12-02, 0,00018821, 0,00018945, 0,65883853
2017-12-02, 0,00018990, 0,00018979, -0,05792522
2017-12-03, 0,00019054, 0,00019100, 0,24141912
2017-12-03, 0,00018991, 0,00018970, -0,11057870
2017-12-06, 0,00021696, 0,00020680, -4,68289086
2017-12-11, 0,00016690, 0,00016119, -3,42121031
2017-12-11, 0,00016689, 0,00016574, -0,68907664
2017-12-11, 0,00016399, 0,00016561, 0,98786511
2017-12-11, 0,00016511, 0,00016395, -0,70256193
2017-12-14, 0,00016615, 0,00018825, 13,30123382
2017-12-15, 0,00018355, 0,00025000, 36,20266957
2017-12-17, 0,00023800, 0,00030260, 27,14285714
2017-12-17, 0,00030700, 0,00031800, 3,58306189
2017-12-17, 0,00032957, 0,00031992, -2,92805777
2017-12-20, 0,00029500, 0,00031650, 7,28813559
2017-12-20, 0,00031398, 0,00031298, -0,31849162
2017-12-21, 0,00032105, 0,00031777, -1,02164772
2017-12-21, 0,00032430, 0,00032040, -1,20259019
2017-12-21, 0,00032497, 0,00031454, -3,20952703
2017-12-23, 0,00032390, 0,00032011, -1,17011423
2017-12-23, 0,00032240, 0,00031996, -0,75682382
2017-12-24, 0,00031866, 0,00031300, -1,77618779
2017-12-29, 0,00034273, 0,00060051, 75,21372509
2017-12-30, 0,00061200, 0,00060447, -1,23039216
2017-12-30, 0,00059951, 0,00060000, 0,08173342
2017-12-30, 0,00059816, 0,00059300, -0,86264545
2017-12-30, 0,00059700, 0,00059894, 0,32495812
2017-12-30, 0,00060600, 0,00061300, 1,15511551
2017-12-30, 0,00061370, 0,00061399, 0,04725436
2017-12-31, 0,00061300, 0,00063881, 4,21044046
2018-01-01, 0,00062493, 0,00061658, -1,33614965
2018-01-01, 0,00062131, 0,00061427, -1,13308976
2018-01-02, 0,00062827, 0,00058101, -7,52224362
2018-01-03, 0,00058498, 0,00059400, 1,54193306
2018-01-03, 0,00059082, 0,00058308, -1,31004367
2018-01-03, 0,00057368, 0,00058185, 1,42413889
2018-01-03, 0,00058752, 0,00060538, 3,03989651
2018-01-03, 0,00059792, 0,00059263, -0,88473374
2018-01-10, 0,00067671, 0,00115210, 70,25018102
2018-01-10, 0,00117180, 0,00112850, -3,69516982
2018-01-10, 0,00113300, 0,00113630, 0,29126214
2018-01-10, 0,00115490, 0,00114990, -0,43293792
2018-01-10, 0,00117740, 0,00118510, 0,65398335
2018-01-11, 0,00121700, 0,00118360, -2,74445357
2018-01-11, 0,00116620, 0,00117140, 0,44589264
2018-01-14, 0,00120270, 0,00148800, 23,72162634
2018-01-14, 0,00154700, 0,00153970, -0,47188106
2018-01-20, 0,00129710, 0,00126130, -2,76000308
2018-01-20, 0,00127890, 0,00126770, -0,87575260
2018-01-26, 0,00118900, 0,00117830, -0,89991590
2018-01-27, 0,00117640, 0,00116920, -0,61203672
2018-01-28, 0,00115760, 0,00114560, -1,03662751
2018-01-28, 0,00116410, 0,00115230, -1,01365862
2018-01-28, 0,00115580, 0,00115140, -0,38068870
2018-02-04, 0,00102620, 0,00102690, 0,06821282
2018-02-05, 0,00101490, 0,00101500, 0,00985319
2018-02-11, 0,00105920, 0,00106920, 0,94410876
2018-02-11, 0,00108680, 0,00106940, -1,60103055
2018-02-11, 0,00107560, 0,00107250, -0,28821123
2018-02-16, 0,00108260, 0,00108400, 0,12931831
2018-02-16, 0,00108070, 0,00108480, 0,37938373
2018-02-16, 0,00108530, 0,00108080, -0,41463190
2018-02-17, 0,00111940, 0,00108180, -3,35894229
2018-02-18, 0,00104400, 0,00102920, -1,41762452
2018-02-25, 0,00093420, 0,00095300, 2,01241704
2018-02-25, 0,00094620, 0,00096580, 2,07144367
2018-02-28, 0,00095970, 0,00098610, 2,75085964
2018-02-28, 0,00100890, 0,00100000, -0,88214888
2018-03-01, 0,00101600, 0,00099100, -2,46062992
2018-03-08, 0,00088200, 0,00087790, -0,46485261
2018-03-11, 0,00087570, 0,00086550, -1,16478246
2018-03-16, 0,00088020, 0,00109620, 24,53987730
2018-03-18, 0,00109590, 0,00109300, -0,26462268
2018-03-19, 0,00108210, 0,00108060, -0,13861935
2018-03-19, 0,00107890, 0,00108090, 0,18537399
2018-03-19, 0,00108950, 0,00108490, -0,42221202
2018-03-23, 0,00116400, 0,00123980, 6,51202749
2018-03-23, 0,00124000, 0,00125070, 0,86290323
2018-03-23, 0,00123800, 0,00126550, 2,22132472
2018-03-23, 0,00129690, 0,00136050, 4,90400185
2018-03-26, 0,00133630, 0,00140710, 5,29821148
2018-03-26, 0,00147670, 0,00146860, -0,54852035
2018-03-27, 0,00141190, 0,00142600, 0,99865430
2018-03-29, 0,00147960, 0,00144850, -2,10191944
2018-03-30, 0,00145190, 0,00146750, 1,07445416
2018-04-02, 0,00157530, 0,00177760, 12,84199835
2018-04-07, 0,00179610, 0,00178770, -0,46767997
2018-04-08, 0,00179700, 0,00178620, -0,60100167
