Date,Open,High,Low,Close,Adj  Close,Volume 
2017-09-13 20:59:59,6.3e-05,6.3e-05,5.3e-05,5.5e-05,5.5e-05,717385.79
2017-09-14 20:59:59,5.7e-05,6e-05,5.3e-05,5.95e-05,5.95e-05,511067.0
2017-09-15 20:59:59,5.466e-05,5.85e-05,5.3e-05,5.504e-05,5.504e-05,218655.0
2017-09-16 20:59:59,5.7e-05,5.84e-05,5.502e-05,5.65e-05,5.65e-05,90335.0
2017-09-17 20:59:59,5.605e-05,5.8e-05,5.4e-05,5.796e-05,5.796e-05,125746.0
2017-09-18 20:59:59,5.621e-05,6.099e-05,5.559e-05,5.98e-05,5.98e-05,180008.0
2017-09-19 20:59:59,5.98e-05,5.98e-05,5.045e-05,5.17e-05,5.17e-05,156546.0
2017-09-20 20:59:59,5.021e-05,5.473e-05,4.28e-05,5.081e-05,5.081e-05,111351.0
2017-09-21 20:59:59,5.1e-05,5.46e-05,4.842e-05,4.85e-05,4.85e-05,97162.0
2017-09-22 20:59:59,5.009e-05,5.215e-05,4.702e-05,4.863e-05,4.863e-05,124858.0
2017-09-23 20:59:59,4.943e-05,5.107e-05,4.828e-05,5e-05,5e-05,48034.0
2017-09-24 20:59:59,5e-05,5.099e-05,4.675e-05,4.795e-05,4.795e-05,52757.0
2017-09-25 20:59:59,4.701e-05,5.478e-05,4.444e-05,4.815e-05,4.815e-05,137454.0
2017-09-26 20:59:59,4.999e-05,5.396e-05,4.78e-05,4.852e-05,4.852e-05,332565.0
2017-09-27 20:59:59,5e-05,6.12e-05,4.857e-05,5.6e-05,5.6e-05,450702.0
2017-09-28 20:59:59,5.6e-05,5.699e-05,4.966e-05,5.157e-05,5.157e-05,574647.0
2017-09-29 20:59:59,5.2e-05,5.6e-05,4.969e-05,5.187e-05,5.187e-05,353397.0
2017-09-30 20:59:59,5.199e-05,5.3e-05,4.8e-05,5e-05,5e-05,331707.0
2017-10-01 20:59:59,5e-05,5e-05,4.702e-05,4.9e-05,4.9e-05,317005.0
2017-10-02 20:59:59,4.949e-05,4.949e-05,4.402e-05,4.6e-05,4.6e-05,529187.0
2017-10-03 20:59:59,4.6e-05,4.788e-05,4.211e-05,4.515e-05,4.515e-05,454906.0
2017-10-04 20:59:59,4.52e-05,4.75e-05,4.355e-05,4.38e-05,4.38e-05,369580.0
2017-10-05 20:59:59,4.401e-05,4.609e-05,4.112e-05,4.126e-05,4.126e-05,501676.0
2017-10-06 20:59:59,4.115e-05,4.797e-05,4.025e-05,4.506e-05,4.506e-05,720032.0
2017-10-07 20:59:59,4.6e-05,4.85e-05,4.213e-05,4.218e-05,4.218e-05,652422.0
2017-10-08 20:59:59,4.219e-05,4.61e-05,4.002e-05,4.002e-05,4.002e-05,592863.0
2017-10-09 20:59:59,4.001e-05,4.042e-05,3.641e-05,3.776e-05,3.776e-05,527258.0
2017-10-10 20:59:59,3.86e-05,4.4e-05,3.555e-05,4.2e-05,4.2e-05,931678.0
2017-10-11 20:59:59,4.198e-05,4.379e-05,4.016e-05,4.167e-05,4.167e-05,409005.0
2017-10-12 20:59:59,4.248e-05,4.292e-05,3.451e-05,3.5e-05,3.5e-05,839503.0
2017-10-13 20:59:59,3.451e-05,3.875e-05,3.14e-05,3.527e-05,3.527e-05,836062.0
