Date,Open,High,Low,Close,Adj  Close,Volume 
2018-03-23 20:59:59,0.00055,0.0008,0.000358,0.00047635,0.00047635,28885173.0
2018-03-24 20:59:59,0.0004774,0.00054653,0.00047456,0.00048495,0.00048495,5525786.0
2018-03-25 20:59:59,0.0004844,0.0005038,0.00048,0.00049264,0.00049264,1791723.0
2018-03-26 20:59:59,0.0004926,0.000498,0.000423,0.00046141,0.00046141,3352400.0
2018-03-27 20:59:59,0.00046066,0.00047382,0.000414,0.00043114,0.00043114,2381862.0
2018-03-28 20:59:59,0.00043111,0.00043988,0.0004123,0.00043398,0.00043398,1917146.0
2018-03-29 20:59:59,0.00043399,0.000455,0.000398,0.00041527,0.00041527,3556717.0
2018-03-30 20:59:59,0.00041527,0.00049599,0.00040885,0.00047558,0.00047558,3191506.0
2018-03-31 20:59:59,0.00047559,0.00049499,0.00046451,0.00047014,0.00047014,2385846.0
2018-04-01 20:59:59,0.00046988,0.00047147,0.0004399,0.00045245,0.00045245,1505266.0
2018-04-02 20:59:59,0.00045135,0.00046872,0.00044344,0.00044846,0.00044846,1174439.0
2018-04-03 20:59:59,0.00044952,0.000477,0.00044078,0.00047595,0.00047595,1534513.0
2018-04-04 20:59:59,0.00047594,0.00047658,0.00044,0.00044545,0.00044545,1592527.0
2018-04-05 20:59:59,0.00044633,0.0004671,0.00044375,0.00046453,0.00046453,1100278.0
2018-04-06 20:59:59,0.00046501,0.00047489,0.00045517,0.00045706,0.00045706,1248976.0
2018-04-07 20:59:59,0.00045707,0.000552,0.00045538,0.00051952,0.00051952,5100176.0
2018-04-08 20:59:59,0.00051857,0.0005651,0.00051611,0.00055608,0.00055608,2985358.0
2018-04-09 20:59:59,0.00055608,0.0005649,0.00051999,0.00054645,0.00054645,2625472.0
2018-04-10 20:59:59,0.00054641,0.00065702,0.00054415,0.00065587,0.00065587,5082174.0
2018-04-11 20:59:59,0.00065587,0.000688,0.000616,0.0006253,0.0006253,4923227.04
2018-04-12 20:59:59,0.0006276,0.0007891,0.00062,0.00076,0.00076,5760122.97
2018-04-13 20:59:59,0.0007608,0.000855,0.0007093,0.0007256,0.0007256,8210673.29
2018-04-14 20:59:59,0.0007256,0.0007799,0.00068,0.000704,0.000704,4139835.44
2018-04-15 20:59:59,0.000704,0.0007656,0.0007,0.0007171,0.0007171,2581451.32
2018-04-16 20:59:59,0.0007171,0.0007564,0.0006865,0.0007044,0.0007044,3034667.49
2018-04-17 20:59:59,0.0007044,0.0007072,0.0006643,0.0006795,0.0006795,2980764.86
2018-04-18 20:59:59,0.0006795,0.0007431,0.0006756,0.0007294,0.0007294,2045885.17
2018-04-19 20:59:59,0.0007293,0.0008126,0.0007156,0.0007929,0.0007929,3425508.96
2018-04-20 20:59:59,0.0007928,0.0007929,0.000731,0.0007516,0.0007516,2436924.57
2018-04-21 20:59:59,0.0007516,0.0007522,0.0006898,0.000695,0.000695,1768226.64
2018-04-22 20:59:59,0.0006951,0.0007517,0.000694,0.0007186,0.0007186,1273395.43
2018-04-23 20:59:59,0.0007186,0.0007486,0.0007157,0.0007382,0.0007382,1292368.35
2018-04-24 20:59:59,0.0007406,0.0008347,0.000729,0.0007933,0.0007933,3700006.09
2018-04-25 20:59:59,0.0007925,0.000875,0.0007299,0.0008299,0.0008299,4774635.19
2018-04-26 20:59:59,0.00083,0.0009087,0.0008252,0.000887,0.000887,4314440.92
2018-04-27 20:59:59,0.000886,0.0009119,0.0008455,0.0008941,0.0008941,2471104.2
2018-04-28 20:59:59,0.000895,0.0009341,0.0008841,0.000934,0.000934,1892715.8
2018-04-29 20:59:59,0.000934,0.000935,0.0008892,0.000904,0.000904,1819758.15
2018-04-30 20:59:59,0.0009037,0.0009435,0.0008628,0.0008887,0.0008887,1923658.61
2018-05-01 20:59:59,0.0008888,0.000907,0.0008522,0.000902,0.000902,1299801.73
2018-05-02 20:59:59,0.000902,0.0009652,0.0008997,0.000959,0.000959,2254091.35
2018-05-03 20:59:59,0.0009588,0.0010753,0.0009365,0.0010056,0.0010056,5708949.71
2018-05-04 20:59:59,0.0010056,0.0010289,0.0008999,0.0009595,0.0009595,2645535.87
2018-05-05 20:59:59,0.0009595,0.0009601,0.0008548,0.0008772,0.0008772,1925718.54
2018-05-06 20:59:59,0.0008773,0.0009075,0.000836,0.0008645,0.0008645,1359646.29
2018-05-07 20:59:59,0.0008666,0.000899,0.0008171,0.0008638,0.0008638,1858929.62
2018-05-08 20:59:59,0.0008643,0.0008908,0.0008405,0.000846,0.000846,1284410.46
2018-05-09 20:59:59,0.000846,0.0008639,0.0008011,0.0008368,0.0008368,1598866.98
2018-05-10 20:59:59,0.0008352,0.0008795,0.000812,0.0008142,0.0008142,1677383.72
2018-05-11 20:59:59,0.0008139,0.00083,0.00074,0.000802,0.000802,2519940.04
2018-05-12 20:59:59,0.0008004,0.00085,0.000757,0.00083,0.00083,1467607.69
2018-05-13 20:59:59,0.000828,0.0008473,0.0007831,0.0008439,0.0008439,1541738.89
2018-05-14 20:59:59,0.000844,0.000844,0.0007812,0.000801,0.000801,1279980.97
2018-05-15 20:59:59,0.0007991,0.0008061,0.0007601,0.0007741,0.0007741,1114277.9
2018-05-16 20:59:59,0.0007736,0.00078,0.0007292,0.0007454,0.0007454,1504679.16
2018-05-17 20:59:59,0.0007464,0.0007625,0.0007027,0.000717,0.000717,1377770.09
2018-05-18 20:59:59,0.000717,0.0007535,0.0007053,0.0007379,0.0007379,829249.87
