Date,Open,High,Low,Close,Adj  Close,Volume 
2017-12-24 21:59:59,8.1e-05,0.00014999,8.1e-05,0.00013404,0.00013404,20523510.0
2017-12-25 21:59:59,0.00013491,0.000175,0.0001246,0.000126,0.000126,14694759.0
2017-12-26 21:59:59,0.0001266,0.000132,9e-05,0.000109,0.000109,12599434.0
2017-12-27 21:59:59,0.00010899,0.00014401,9.1e-05,0.00012303,0.00012303,14192040.0
2017-12-28 21:59:59,0.000123,0.00013,0.00010576,0.0001185,0.0001185,10932817.0
2017-12-29 21:59:59,0.00011815,0.00012779,0.0001128,0.00011626,0.00011626,9543289.0
2017-12-30 21:59:59,0.00011675,0.000119,0.00010828,0.00011496,0.00011496,7441704.0
2017-12-31 21:59:59,0.00011428,0.00012399,0.00011339,0.00012097,0.00012097,8690768.0
2018-01-01 21:59:59,0.00012102,0.00013799,0.0001208,0.0001304,0.0001304,8738701.0
2018-01-02 21:59:59,0.00013009,0.000136,0.000106,0.00011454,0.00011454,9566269.0
2018-01-03 21:59:59,0.00011456,0.00013317,0.00010902,0.00012765,0.00012765,9044162.0
2018-01-04 21:59:59,0.00012858,0.000185,0.00012765,0.00015096,0.00015096,11857886.0
2018-01-05 21:59:59,0.00015012,0.0002098,0.0001351,0.00017599,0.00017599,10768408.0
2018-01-06 21:59:59,0.00017598,0.0002051,0.00016153,0.0001788,0.0001788,10867804.0
2018-01-07 21:59:59,0.00017846,0.000205,0.00017501,0.00019875,0.00019875,8563878.0
2018-01-08 21:59:59,0.00019915,0.00019997,0.00016,0.00018999,0.00018999,8675655.0
2018-01-09 21:59:59,0.00018957,0.00019243,0.00016752,0.00017454,0.00017454,8814793.0
2018-01-10 21:59:59,0.00017457,0.0001925,0.00015587,0.00018464,0.00018464,6393900.0
2018-01-11 21:59:59,0.00018436,0.00021,0.000165,0.00018234,0.00018234,8439392.0
2018-01-12 21:59:59,0.00018236,0.000193,0.00017245,0.00018957,0.00018957,6990576.0
2018-01-13 21:59:59,0.00018955,0.00018966,0.00016131,0.00016783,0.00016783,5719313.0
2018-01-14 21:59:59,0.00016749,0.00017219,0.00014325,0.00015125,0.00015125,2839113.0
2018-01-15 21:59:59,0.00015125,0.000155,0.000126,0.00013725,0.00013725,5049410.0
2018-01-16 21:59:59,0.00013729,0.00013729,0.000103,0.0001133,0.0001133,6667797.0
2018-01-17 21:59:59,0.00011326,0.00013408,0.00010666,0.0001284,0.0001284,8323063.0
2018-01-18 21:59:59,0.0001282,0.0001423,0.00012415,0.00013191,0.00013191,7031661.0
2018-01-19 21:59:59,0.00013281,0.00014591,0.00012709,0.00014183,0.00014183,6008876.0
2018-01-20 21:59:59,0.00014192,0.00014328,0.00013152,0.00013719,0.00013719,6708275.0
2018-01-21 21:59:59,0.00013719,0.00013949,0.000118,0.00012591,0.00012591,6160524.0
2018-01-22 21:59:59,0.00012595,0.00014,0.00011969,0.0001223,0.0001223,6592258.0
2018-01-23 21:59:59,0.00012241,0.00012603,0.00011799,0.00012445,0.00012445,5514205.0
2018-01-24 21:59:59,0.00012462,0.00012522,0.0001175,0.00012273,0.00012273,6188036.0
2018-01-25 21:59:59,0.00012295,0.0001458,0.00011826,0.00014188,0.00014188,6918254.0
2018-01-26 21:59:59,0.00014175,0.000169,0.00013024,0.00015314,0.00015314,12736518.0
2018-01-27 21:59:59,0.00015275,0.0001568,0.00013805,0.00014228,0.00014228,8190130.0
